SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,Player,Team
22023,1630198,0022300167,8-Nov-23,OKC vs. CLE,W,18,2,7,0.286,2,6,0.333,0,0,0,0,3,3,0,0,0,1,4,6,8,Isaiah Joe,Thunder
22023,1630198,0022300155,6-Nov-23,OKC vs. ATL,W,20,4,8,0.5,4,8,0.5,0,0,0,0,3,3,3,0,0,0,1,12,5,Isaiah Joe,Thunder
22023,1630198,0022300005,3-Nov-23,OKC vs. GSW,L,26,4,6,0.667,3,5,0.6,5,6,0.833,0,0,0,1,0,0,1,0,16,-2,Isaiah Joe,Thunder
22023,1630198,0022300121,1-Nov-23,OKC vs. NOP,L,14,2,7,0.286,2,7,0.286,3,3,1,0,1,1,1,0,0,0,0,9,-6,Isaiah Joe,Thunder
22023,1630198,0022300109,30-Oct-23,OKC vs. DET,W,20,3,6,0.5,3,5,0.6,0,0,0,0,0,0,0,0,0,1,1,9,2,Isaiah Joe,Thunder
22023,1630198,0022300095,29-Oct-23,OKC vs. DEN,L,17,2,7,0.286,1,4,0.25,0,0,0,0,2,2,1,4,0,1,3,5,-5,Isaiah Joe,Thunder
22023,1630198,0022300081,27-Oct-23,OKC @ CLE,W,22,2,10,0.2,1,7,0.143,0,1,0,0,3,3,2,0,0,1,1,5,12,Isaiah Joe,Thunder
22023,1630198,0022300070,25-Oct-23,OKC @ CHI,W,22,4,8,0.5,3,6,0.5,3,4,0.75,1,4,5,2,1,0,2,2,14,14,Isaiah Joe,Thunder
22023,1629661,0022300178,12-Nov-23,BKN vs. WAS,W,35,5,16,0.313,2,11,0.182,2,2,1,1,5,6,1,0,0,3,0,14,15,Cameron Johnson,Nets
22023,1629661,0022300010,10-Nov-23,BKN @ BOS,L,25,4,13,0.308,3,6,0.5,0,0,0,2,3,5,0,0,0,1,3,11,-22,Cameron Johnson,Nets
22023,1629661,0022300067,25-Oct-23,BKN vs. CLE,L,26,5,10,0.5,1,4,0.25,1,2,0.5,2,3,5,3,2,0,2,1,12,-1,Cameron Johnson,Nets
22023,1630552,0022300175,11-Nov-23,ATL vs. MIA,L,22,4,8,0.5,1,3,0.333,0,0,0,0,4,4,2,0,0,3,2,9,-6,Jalen Johnson,Hawks
22023,1630552,0022300172,9-Nov-23,ATL @ ORL,W,31,7,9,0.778,2,4,0.5,3,4,0.75,2,7,9,2,0,1,3,4,19,15,Jalen Johnson,Hawks
22023,1630552,0022300155,6-Nov-23,ATL @ OKC,L,34,6,15,0.4,0,4,0,1,2,0.5,6,6,12,5,3,1,0,2,13,-16,Jalen Johnson,Hawks
22023,1630552,0022300135,4-Nov-23,ATL @ NOP,W,36,8,13,0.615,2,3,0.667,3,4,0.75,2,9,11,4,0,0,1,3,21,19,Jalen Johnson,Hawks
22023,1630552,0022300117,1-Nov-23,ATL vs. WAS,W,24,3,7,0.429,0,2,0,2,2,1,4,7,11,2,0,0,5,2,8,10,Jalen Johnson,Hawks
22023,1630552,0022300104,30-Oct-23,ATL vs. MIN,W,33,5,7,0.714,1,2,0.5,1,1,1,1,4,5,3,1,1,2,3,12,19,Jalen Johnson,Hawks
22023,1630552,0022300097,29-Oct-23,ATL @ MIL,W,26,6,10,0.6,2,3,0.667,0,0,0,1,6,7,1,2,1,2,4,14,14,Jalen Johnson,Hawks
22023,1630552,0022300079,27-Oct-23,ATL vs. NYK,L,30,5,8,0.625,0,2,0,1,3,0.333,0,9,9,2,1,1,3,2,11,-1,Jalen Johnson,Hawks
22023,1630552,0022300063,25-Oct-23,ATL @ CHA,L,29,9,13,0.692,1,3,0.333,2,4,0.5,0,7,7,2,2,1,0,1,21,8,Jalen Johnson,Hawks
22023,1629640,0022300184,12-Nov-23,SAS vs. MIA,L,37,8,18,0.444,3,10,0.3,1,1,1,0,12,12,6,1,1,1,2,20,7,Keldon Johnson,Spurs
22023,1629640,0022300013,10-Nov-23,SAS vs. MIN,L,33,2,10,0.2,0,3,0,2,4,0.5,0,5,5,1,0,0,1,2,6,-9,Keldon Johnson,Spurs
22023,1629640,0022300161,8-Nov-23,SAS @ NYK,L,33,4,9,0.444,1,4,0.25,0,2,0,0,7,7,8,0,0,3,4,9,-21,Keldon Johnson,Spurs
22023,1629640,0022300146,6-Nov-23,SAS @ IND,L,23,6,12,0.5,0,0,0,4,5,0.8,1,2,3,3,0,0,1,1,16,-19,Keldon Johnson,Spurs
22023,1629640,0022300141,5-Nov-23,SAS vs. TOR,L,38,11,18,0.611,2,4,0.5,2,2,1,1,5,6,3,2,0,0,1,26,-17,Keldon Johnson,Spurs
22023,1629640,0022300131,2-Nov-23,SAS @ PHX,W,35,3,11,0.273,1,6,0.167,0,0,0,1,6,7,6,2,1,0,5,7,11,Keldon Johnson,Spurs
22023,1629640,0022300113,31-Oct-23,SAS @ PHX,W,33,10,20,0.5,4,9,0.444,3,4,0.75,1,2,3,4,2,0,0,1,27,1,Keldon Johnson,Spurs
22023,1629640,0022300099,29-Oct-23,SAS @ LAC,L,24,1,9,0.111,1,5,0.2,2,2,1,0,5,5,1,1,0,0,4,5,-27,Keldon Johnson,Spurs
22023,1629640,0022300083,27-Oct-23,SAS vs. HOU,W,35,8,14,0.571,3,7,0.429,1,2,0.5,2,2,4,4,0,1,3,5,20,-2,Keldon Johnson,Spurs
22023,1629640,0022300073,25-Oct-23,SAS vs. DAL,L,32,7,15,0.467,1,3,0.333,2,3,0.667,2,7,9,7,0,0,3,4,17,0,Keldon Johnson,Spurs
22023,1641749,0022300095,29-Oct-23,OKC vs. DEN,L,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Keyontae Johnson,Thunder
22023,203999,0022300182,12-Nov-23,DEN @ HOU,L,38,13,26,0.5,2,6,0.333,8,8,1,6,15,21,11,0,1,3,3,36,12,Nikola Jokic,Nuggets
22023,203999,0022300169,8-Nov-23,DEN vs. GSW,W,37,14,25,0.56,1,8,0.125,6,10,0.6,3,10,13,5,3,1,3,3,35,3,Nikola Jokic,Nuggets
22023,203999,0022300156,6-Nov-23,DEN vs. NOP,W,36,15,24,0.625,2,6,0.333,3,5,0.6,3,11,14,12,1,1,2,1,35,16,Nikola Jokic,Nuggets
22023,203999,0022300139,4-Nov-23,DEN vs. CHI,W,33,9,16,0.563,1,3,0.333,9,9,1,4,12,16,9,3,0,1,3,28,33,Nikola Jokic,Nuggets
22023,203999,0022300006,3-Nov-23,DEN vs. DAL,W,36,14,16,0.875,2,2,1,3,5,0.6,7,7,14,9,1,1,4,3,33,17,Nikola Jokic,Nuggets
22023,203999,0022300123,1-Nov-23,DEN @ MIN,L,30,11,23,0.478,1,6,0.167,2,2,1,2,8,10,3,0,0,5,0,25,-19,Nikola Jokic,Nuggets
22023,203999,0022300110,30-Oct-23,DEN vs. UTA,W,35,12,16,0.75,1,3,0.333,2,5,0.4,1,9,10,11,0,2,1,3,27,13,Nikola Jokic,Nuggets
22023,203999,0022300095,29-Oct-23,DEN @ OKC,W,30,12,16,0.75,1,2,0.5,3,3,1,2,12,14,5,0,0,4,3,28,21,Nikola Jokic,Nuggets
22023,203999,0022300078,27-Oct-23,DEN @ MEM,W,35,8,14,0.571,1,4,0.25,5,6,0.833,3,9,12,7,1,1,9,1,22,6,Nikola Jokic,Nuggets
22023,203999,0022300061,24-Oct-23,DEN vs. LAL,W,36,12,22,0.545,3,5,0.6,2,4,0.5,3,10,13,11,1,1,2,2,29,15,Nikola Jokic,Nuggets
22023,1641732,0022300153,6-Nov-23,SAC @ HOU,L,13,4,6,0.667,0,0,0,2,2,1,3,2,5,1,0,0,0,1,10,4,Colby Jones,Kings
22023,1641732,0022300137,4-Nov-23,SAC @ HOU,L,18,2,7,0.286,1,4,0.25,0,0,0,1,2,3,0,0,0,3,1,5,0,Colby Jones,Kings
22023,1641732,0022300126,1-Nov-23,SAC @ GSW,L,17,2,4,0.5,0,0,0,0,0,0,1,2,3,1,1,1,0,3,4,-5,Colby Jones,Kings
22023,1641732,0022300087,27-Oct-23,SAC vs. GSW,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Colby Jones,Kings
22023,1641732,0022300072,25-Oct-23,SAC @ UTA,W,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,Colby Jones,Kings
22023,1627745,0022300176,11-Nov-23,CLE @ GSW,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,Damian Jones,Cavaliers
22023,1627745,0022300142,5-Nov-23,CLE vs. GSW,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Damian Jones,Cavaliers
22023,1627745,0022300112,31-Oct-23,CLE vs. NYK,L,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,Damian Jones,Cavaliers
22023,1627745,0022300091,28-Oct-23,CLE vs. IND,L,6,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,-1,Damian Jones,Cavaliers
22023,1627745,0022300081,27-Oct-23,CLE vs. OKC,L,10,0,0,0,0,0,0,1,2,0.5,0,3,3,0,0,1,0,0,1,5,Damian Jones,Cavaliers
22023,1627745,0022300067,25-Oct-23,CLE @ BKN,W,11,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3,4,-7,Damian Jones,Cavaliers
22023,1630529,0022300156,6-Nov-23,NOP @ DEN,L,31,1,3,0.333,0,2,0,2,2,1,0,2,2,2,2,0,1,2,4,-23,Herbert Jones,Pelicans
22023,1630529,0022300135,4-Nov-23,NOP vs. ATL,L,33,6,13,0.462,1,5,0.2,0,0,0,1,1,2,1,3,1,3,1,13,-26,Herbert Jones,Pelicans
22023,1630529,0022300129,2-Nov-23,NOP vs. DET,W,34,6,7,0.857,0,1,0,9,9,1,0,5,5,3,3,4,0,4,21,10,Herbert Jones,Pelicans
22023,1630529,0022300121,1-Nov-23,NOP @ OKC,W,31,2,9,0.222,1,6,0.167,0,0,0,0,6,6,1,0,1,1,5,5,10,Herbert Jones,Pelicans
22023,1630529,0022300108,30-Oct-23,NOP vs. GSW,L,22,1,5,0.2,0,4,0,2,2,1,0,2,2,1,2,1,0,4,4,-22,Herbert Jones,Pelicans
22023,1630529,0022300090,28-Oct-23,NOP vs. NYK,W,28,4,6,0.667,2,2,1,0,0,0,0,2,2,1,0,3,1,5,10,6,Herbert Jones,Pelicans
22023,1630529,0022300071,25-Oct-23,NOP @ MEM,W,38,4,8,0.5,2,3,0.667,3,5,0.6,3,5,8,3,1,1,3,3,13,2,Herbert Jones,Pelicans
22023,1630200,0022300013,10-Nov-23,SAS vs. MIN,L,26,4,8,0.5,0,1,0,0,0,0,0,4,4,4,1,1,2,1,8,7,Tre Jones,Spurs
22023,1630200,0022300161,8-Nov-23,SAS @ NYK,L,25,6,11,0.545,0,2,0,0,1,0,0,1,1,5,1,1,0,0,12,-2,Tre Jones,Spurs
22023,1630200,0022300146,6-Nov-23,SAS @ IND,L,19,1,5,0.2,0,2,0,2,2,1,1,0,1,8,0,0,1,1,4,-21,Tre Jones,Spurs
22023,1630200,0022300141,5-Nov-23,SAS vs. TOR,L,32,3,10,0.3,0,2,0,0,0,0,1,2,3,6,0,1,4,4,6,-7,Tre Jones,Spurs
22023,1630200,0022300131,2-Nov-23,SAS @ PHX,W,28,3,8,0.375,2,4,0.5,4,4,1,1,4,5,10,1,0,1,3,12,19,Tre Jones,Spurs
22023,1630200,0022300113,31-Oct-23,SAS @ PHX,W,24,3,4,0.75,0,1,0,4,4,1,0,2,2,3,1,1,0,0,10,13,Tre Jones,Spurs
22023,1630200,0022300099,29-Oct-23,SAS @ LAC,L,20,1,4,0.25,1,2,0.5,2,2,1,0,2,2,4,1,0,4,3,5,0,Tre Jones,Spurs
22023,1630200,0022300083,27-Oct-23,SAS vs. HOU,W,33,3,8,0.375,0,3,0,0,0,0,3,3,6,8,2,0,0,0,6,14,Tre Jones,Spurs
22023,1630200,0022300073,25-Oct-23,SAS vs. DAL,L,25,5,7,0.714,2,3,0.667,4,4,1,1,4,5,6,0,0,1,0,16,1,Tre Jones,Spurs
22023,1626145,0022300178,12-Nov-23,WAS @ BKN,L,23,0,5,0,0,1,0,0,0,0,0,1,1,1,2,0,1,1,0,-16,Tyus Jones,Wizards
22023,1626145,0022300009,10-Nov-23,WAS vs. CHA,L,34,6,12,0.5,2,4,0.5,2,3,0.667,0,4,4,4,0,1,0,2,16,-29,Tyus Jones,Wizards
22023,1626145,0022300157,8-Nov-23,WAS @ CHA,W,19,1,6,0.167,0,2,0,0,0,0,1,5,6,4,1,0,1,1,2,-8,Tyus Jones,Wizards
22023,1626145,0022300148,6-Nov-23,WAS @ PHI,L,33,5,13,0.385,2,4,0.5,0,0,0,0,1,1,6,2,0,0,2,12,-3,Tyus Jones,Wizards
22023,1626145,0022300003,3-Nov-23,WAS @ MIA,L,24,3,5,0.6,1,2,0.5,0,0,0,0,2,2,5,0,0,2,1,7,-14,Tyus Jones,Wizards
22023,1626145,0022300117,1-Nov-23,WAS @ ATL,L,22,3,6,0.5,0,3,0,0,0,0,0,1,1,3,1,0,1,1,6,-23,Tyus Jones,Wizards
22023,1626145,0022300103,30-Oct-23,WAS vs. BOS,L,27,5,9,0.556,1,4,0.25,0,0,0,0,3,3,7,1,0,2,0,11,-31,Tyus Jones,Wizards
22023,1626145,0022300089,28-Oct-23,WAS vs. MEM,W,28,5,12,0.417,4,8,0.5,0,0,0,2,0,2,7,2,0,0,2,14,5,Tyus Jones,Wizards
22023,1626145,0022300064,25-Oct-23,WAS @ IND,L,28,7,12,0.583,2,4,0.5,0,1,0,1,2,3,6,1,1,2,1,16,-17,Tyus Jones,Wizards
22023,1627884,0022300183,12-Nov-23,DAL @ NOP,W,22,2,6,0.333,2,6,0.333,1,2,0.5,0,1,1,2,0,0,1,0,7,8,Derrick Jones Jr.,Mavericks
22023,1627884,0022300014,10-Nov-23,DAL vs. LAC,W,29,4,10,0.4,1,4,0.25,2,2,1,4,6,10,3,3,0,0,1,11,36,Derrick Jones Jr.,Mavericks
22023,1627884,0022300168,8-Nov-23,DAL vs. TOR,L,29,6,8,0.75,3,5,0.6,0,0,0,1,4,5,1,0,3,3,3,15,11,Derrick Jones Jr.,Mavericks
22023,1627884,0022300147,6-Nov-23,DAL @ ORL,W,28,2,5,0.4,1,3,0.333,0,0,0,1,3,4,1,0,2,1,3,5,2,Derrick Jones Jr.,Mavericks
22023,1627884,0022300143,5-Nov-23,DAL vs. CHA,W,17,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3,Derrick Jones Jr.,Mavericks
22023,1627884,0022300006,3-Nov-23,DAL @ DEN,L,17,3,5,0.6,1,3,0.333,0,0,0,1,0,1,1,2,0,0,0,7,-16,Derrick Jones Jr.,Mavericks
22023,1627884,0022300124,1-Nov-23,DAL vs. CHI,W,31,7,13,0.538,3,9,0.333,0,0,0,1,4,5,1,0,0,0,2,17,11,Derrick Jones Jr.,Mavericks
22023,1627884,0022300106,30-Oct-23,DAL @ MEM,W,27,7,10,0.7,4,6,0.667,4,6,0.667,0,4,4,0,0,0,1,0,22,12,Derrick Jones Jr.,Mavericks
22023,1627884,0022300084,27-Oct-23,DAL vs. BKN,W,14,2,5,0.4,0,2,0,0,0,0,0,1,1,1,0,0,1,1,4,1,Derrick Jones Jr.,Mavericks
22023,1627884,0022300073,25-Oct-23,DAL @ SAS,W,12,0,3,0,0,2,0,1,2,0.5,0,1,1,0,0,0,1,0,1,-1,Derrick Jones Jr.,Mavericks
22023,201599,0022300139,4-Nov-23,DEN vs. CHI,W,12,0,0,0,0,0,0,1,2,0.5,1,0,1,1,0,0,1,2,1,-10,DeAndre Jordan,Nuggets
22023,202709,0022300176,11-Nov-23,GSW vs. CLE,L,2,1,2,0.5,1,2,0.5,0,0,0,0,0,0,1,0,0,2,1,3,6,Cory Joseph,Warriors
22023,202709,0022300142,5-Nov-23,GSW @ CLE,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Cory Joseph,Warriors
22023,202709,0022300108,30-Oct-23,GSW @ NOP,W,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,Cory Joseph,Warriors
22023,202709,0022300062,24-Oct-23,GSW vs. PHX,L,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-12,Cory Joseph,Warriors
22023,1631107,0022300107,30-Oct-23,MIA @ MIL,L,7,1,2,0.5,1,1,1,2,2,1,0,4,4,0,0,0,2,0,5,9,Nikola Jovic,Heat
22023,1631107,0022300093,28-Oct-23,MIA @ MIN,L,21,3,6,0.5,2,4,0.5,0,0,0,0,11,11,4,1,0,0,2,8,6,Nikola Jovic,Heat
22023,1628379,0022300179,12-Nov-23,MEM @ LAC,W,24,4,5,0.8,4,5,0.8,1,1,1,0,1,1,2,1,0,0,1,13,1,Luke Kennard,Grizzlies
22023,1628379,0022300012,10-Nov-23,MEM vs. UTA,L,21,5,11,0.455,4,9,0.444,0,0,0,0,1,1,1,0,1,0,1,14,-13,Luke Kennard,Grizzlies
22023,1628379,0022300164,8-Nov-23,MEM vs. MIA,L,27,4,7,0.571,3,6,0.5,2,2,1,0,2,2,3,1,0,3,1,13,7,Luke Kennard,Grizzlies
22023,1628379,0022300144,5-Nov-23,MEM @ POR,W,32,5,9,0.556,4,6,0.667,1,1,1,0,5,5,2,1,0,1,0,15,30,Luke Kennard,Grizzlies
22023,1628379,0022300007,3-Nov-23,MEM @ POR,L,27,2,7,0.286,1,4,0.25,0,0,0,1,7,8,3,0,0,0,1,5,-10,Luke Kennard,Grizzlies
22023,1628379,0022300125,1-Nov-23,MEM @ UTA,L,21,1,9,0.111,1,8,0.125,0,0,0,0,1,1,3,2,0,0,0,3,-19,Luke Kennard,Grizzlies
22023,1628379,0022300071,25-Oct-23,MEM vs. NOP,L,15,0,5,0,0,5,0,3,3,1,1,1,2,2,0,0,1,0,3,-14,Luke Kennard,Grizzlies
22023,1631117,0022300152,6-Nov-23,UTA @ CHI,L,31,5,12,0.417,1,2,0.5,4,6,0.667,11,4,15,0,0,4,1,3,15,-14,Walker Kessler,Jazz
22023,1631117,0022300138,4-Nov-23,UTA @ MIN,L,22,2,3,0.667,0,0,0,0,0,0,1,3,4,0,0,3,0,0,4,-14,Walker Kessler,Jazz
22023,1631117,0022300130,2-Nov-23,UTA vs. ORL,L,25,2,6,0.333,0,0,0,0,0,0,3,7,10,1,0,5,1,2,4,-10,Walker Kessler,Jazz
22023,1631117,0022300125,1-Nov-23,UTA vs. MEM,W,18,1,4,0.25,0,0,0,2,4,0.5,1,3,4,0,0,2,0,2,4,-13,Walker Kessler,Jazz
22023,1631117,0022300110,30-Oct-23,UTA @ DEN,L,29,10,11,0.909,0,0,0,2,3,0.667,3,10,13,0,0,1,2,4,22,-2,Walker Kessler,Jazz
22023,1631117,0022300094,28-Oct-23,UTA @ PHX,L,23,1,4,0.25,0,2,0,0,0,0,2,3,5,1,0,1,3,3,2,-17,Walker Kessler,Jazz
22023,1631117,0022300085,27-Oct-23,UTA vs. LAC,W,21,3,6,0.5,1,2,0.5,0,0,0,2,2,4,0,0,0,0,0,7,6,Walker Kessler,Jazz
22023,1631117,0022300072,25-Oct-23,UTA vs. SAC,L,22,4,5,0.8,0,0,0,0,0,0,4,4,8,0,0,1,1,3,8,-14,Walker Kessler,Jazz
22023,1630296,0022300156,6-Nov-23,DEN vs. NOP,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Braxton Key,Nuggets
22023,1630296,0022300123,1-Nov-23,DEN @ MIN,L,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,Braxton Key,Nuggets
22023,1630296,0022300095,29-Oct-23,DEN @ OKC,W,3,1,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,Braxton Key,Nuggets
22023,1630296,0022300061,24-Oct-23,DEN vs. LAL,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Braxton Key,Nuggets
22023,1630557,0022300178,12-Nov-23,WAS @ BKN,L,27,2,8,0.25,0,5,0,4,4,1,1,2,3,4,1,0,1,1,8,4,Corey Kispert,Wizards
22023,1630557,0022300009,10-Nov-23,WAS vs. CHA,L,16,5,6,0.833,3,3,1,2,2,1,0,4,4,0,0,0,0,2,15,-6,Corey Kispert,Wizards
22023,1630557,0022300157,8-Nov-23,WAS @ CHA,W,23,5,9,0.556,2,4,0.5,0,0,0,1,2,3,3,1,0,2,2,12,6,Corey Kispert,Wizards
22023,1630557,0022300148,6-Nov-23,WAS @ PHI,L,14,0,2,0,0,2,0,3,4,0.75,0,1,1,0,0,0,2,2,3,-22,Corey Kispert,Wizards
22023,1630557,0022300117,1-Nov-23,WAS @ ATL,L,14,1,5,0.2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,2,0,Corey Kispert,Wizards
22023,1630557,0022300103,30-Oct-23,WAS vs. BOS,L,24,3,6,0.5,3,6,0.5,0,2,0,0,2,2,0,0,0,2,1,9,-13,Corey Kispert,Wizards
22023,1630557,0022300089,28-Oct-23,WAS vs. MEM,W,32,8,14,0.571,5,10,0.5,1,1,1,0,3,3,1,0,0,2,2,22,5,Corey Kispert,Wizards
22023,1630557,0022300064,25-Oct-23,WAS @ IND,L,24,4,11,0.364,1,5,0.2,2,2,1,2,3,5,1,0,0,1,1,11,-8,Corey Kispert,Wizards
22023,1628467,0022300168,8-Nov-23,DAL vs. TOR,L,15,0,0,0,0,0,0,4,8,0.5,0,2,2,4,0,0,2,2,4,-7,Maxi Kleber,Mavericks
22023,1628467,0022300124,1-Nov-23,DAL vs. CHI,W,4,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,Maxi Kleber,Mavericks
22023,1628467,0022300106,30-Oct-23,DAL @ MEM,W,22,2,4,0.5,1,3,0.333,2,2,1,1,4,5,2,1,0,2,2,7,7,Maxi Kleber,Mavericks
22023,1628467,0022300084,27-Oct-23,DAL vs. BKN,W,26,0,3,0,0,0,0,0,0,0,1,4,5,2,0,0,0,1,0,10,Maxi Kleber,Mavericks
22023,1628467,0022300073,25-Oct-23,DAL @ SAS,W,23,2,7,0.286,2,5,0.4,0,0,0,2,5,7,2,0,1,0,3,6,-12,Maxi Kleber,Mavericks
22023,1628995,0022300181,12-Nov-23,DET @ CHI,L,24,7,8,0.875,4,5,0.8,0,0,0,0,3,3,1,1,0,0,2,18,-3,Kevin Knox II,Pistons
22023,1629723,0022300179,12-Nov-23,MEM @ LAC,W,5,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,-12,John Konchar,Grizzlies
22023,1629723,0022300012,10-Nov-23,MEM vs. UTA,L,21,2,6,0.333,2,4,0.5,0,0,0,0,1,1,2,2,0,0,0,6,-7,John Konchar,Grizzlies
22023,1629723,0022300007,3-Nov-23,MEM @ POR,L,11,1,2,0.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,13,John Konchar,Grizzlies
22023,1629723,0022300125,1-Nov-23,MEM @ UTA,L,18,3,6,0.5,1,2,0.5,0,0,0,3,4,7,2,0,0,0,1,7,-8,John Konchar,Grizzlies
22023,1629723,0022300106,30-Oct-23,MEM vs. DAL,L,19,1,2,0.5,1,2,0.5,0,0,0,1,3,4,1,0,0,0,2,3,-3,John Konchar,Grizzlies
22023,1629723,0022300089,28-Oct-23,MEM @ WAS,L,22,2,4,0.5,1,3,0.333,0,0,0,3,6,9,1,2,2,1,0,5,1,John Konchar,Grizzlies
22023,1629723,0022300078,27-Oct-23,MEM vs. DEN,L,30,1,2,0.5,0,1,0,0,0,0,0,6,6,2,1,2,0,1,2,3,John Konchar,Grizzlies
22023,1627788,0022300180,12-Nov-23,PHI vs. IND,W,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-2,Furkan Korkmaz,76ers
22023,1627788,0022300008,10-Nov-23,PHI @ DET,W,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,Furkan Korkmaz,76ers
22023,1627788,0022300159,8-Nov-23,PHI vs. BOS,W,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,Furkan Korkmaz,76ers
22023,1627788,0022300148,6-Nov-23,PHI vs. WAS,W,14,0,2,0,0,2,0,1,2,0.5,1,2,3,2,0,0,1,1,1,6,Furkan Korkmaz,76ers
22023,1627788,0022300132,4-Nov-23,PHI vs. PHX,W,18,2,2,1,1,1,1,0,0,0,0,2,2,1,1,0,1,2,5,-3,Furkan Korkmaz,76ers
22023,1627788,0022300128,2-Nov-23,PHI vs. TOR,W,22,4,7,0.571,1,2,0.5,1,1,1,0,1,1,0,3,0,1,0,10,16,Furkan Korkmaz,76ers
22023,1627788,0022300098,29-Oct-23,PHI vs. POR,W,3,1,1,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,4,3,Furkan Korkmaz,76ers
22023,1628436,0022300174,11-Nov-23,BOS vs. TOR,W,9,1,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,1,2,3,Luke Kornet,Celtics
22023,1628436,0022300010,10-Nov-23,BOS vs. BKN,W,18,3,5,0.6,0,0,0,1,1,1,6,3,9,1,0,1,0,1,7,-2,Luke Kornet,Celtics
22023,1628436,0022300159,8-Nov-23,BOS @ PHI,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,Luke Kornet,Celtics
22023,1628436,0022300154,6-Nov-23,BOS @ MIN,L,16,1,2,0.5,0,0,0,3,4,0.75,1,0,1,0,2,0,0,2,5,4,Luke Kornet,Celtics
22023,1628436,0022300136,4-Nov-23,BOS @ BKN,W,15,5,5,1,0,0,0,1,1,1,0,7,7,0,1,0,0,3,11,7,Luke Kornet,Celtics
22023,1628436,0022300118,1-Nov-23,BOS vs. IND,W,6,1,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,7,Luke Kornet,Celtics
22023,1628436,0022300103,30-Oct-23,BOS @ WAS,W,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-11,Luke Kornet,Celtics
22023,1628436,0022300065,25-Oct-23,BOS @ NYK,W,8,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-1,Luke Kornet,Celtics
22023,1630228,0022300186,12-Nov-23,GSW vs. MIN,L,24,2,11,0.182,0,3,0,6,7,0.857,2,1,3,0,2,0,0,2,10,5,Jonathan Kuminga,Warriors
22023,1630228,0022300176,11-Nov-23,GSW vs. CLE,L,21,2,7,0.286,0,1,0,8,11,0.727,0,3,3,0,0,0,0,4,12,-1,Jonathan Kuminga,Warriors
22023,1630228,0022300169,8-Nov-23,GSW @ DEN,L,19,4,12,0.333,0,1,0,2,2,1,2,2,4,2,0,0,0,1,10,9,Jonathan Kuminga,Warriors
22023,1630228,0022300145,6-Nov-23,GSW @ DET,W,19,2,8,0.25,0,3,0,6,8,0.75,0,1,1,0,1,1,1,3,10,0,Jonathan Kuminga,Warriors
22023,1630228,0022300142,5-Nov-23,GSW @ CLE,L,20,5,14,0.357,1,4,0.25,4,5,0.8,1,2,3,0,0,2,1,2,15,-9,Jonathan Kuminga,Warriors
22023,1630228,0022300005,3-Nov-23,GSW @ OKC,W,22,9,15,0.6,0,2,0,1,2,0.5,1,1,2,1,0,0,3,2,19,3,Jonathan Kuminga,Warriors
22023,1630228,0022300126,1-Nov-23,GSW vs. SAC,W,17,4,9,0.444,1,2,0.5,3,3,1,0,1,1,1,1,0,0,2,12,3,Jonathan Kuminga,Warriors
